category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
Programming - Algorithm,모의고사,ko,https://edu.goorm.io/lecture/12925/新-정보올림피아드-1차예선-모의고사-1회,新 정보올림피아드 1차예선 모의고사 1회,잼코딩학원,Normal,0,0,4.9,19,"KOI, 정보올림피아드, 알고리즘, 비버챌린지, 잼코딩학원, 알고리즘기초, 정보올림피아드독학",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_cfGfx_1556096922434/coverImage.png?_=1578368093488,unknown,on
Programming - Algorithm,"19년 03월 위클리 비타알고,Intro,19년 03월 위클리 비타알고,19년 04월 위클리 비타알고,19년 05월 위클리 비타알고,19년 06월 위클리 비타알고,19년 07월 주간 알고리즘,19년 08월 위클리 비타알고,Outro,03월 1주차: 앵무새 꼬꼬 ★1,03월 1주차: 앵무새 꼬꼬 해설,알고리즘 공부를 도전하는 여러분에게,03월 1주차: 앵무새 꼬꼬 ★1,03월 1주차: 앵무새 꼬꼬 해설,03월 1주차: 인싸가 되고 싶은 민수 ★2,03월 1주차: 인싸가 되고 싶은 민수 해설,03월 1주차: 교수님의 과제 폭탄 ★3,03월 1주차: 교수님의 과제 폭탄 해설,03월 2주차: 1등과 2등 ★2,03월 2주차: 1등과 2등 해설,03월 2주차: 알파벳 트리 장난감 ★2,03월 2주차: 알파벳 트리 장난감 해설,03월 2주차: 동전 줍기 대회★2,03월 2주차: 동전 줍기 대회 해설,03월 3주차: 외계인과 용돈 기입장 ★2,03월 3주차: 외계인과 용돈 기입장  해설,03월 3주차: 불이야!! ★2,03월 3주차: 불이야!! 해설,03월 3주차: 여름의 대삼각형 ★1,03월 3주차: 여름의 대삼각형 해설,03월 4주차: A4 용지를 만들자 ★2,03월 4주차: A4 용지를 만들자 해설,03월 4주차: 1차원 뿌요뿌요 ★3,03월 4주차: 1차원 뿌요뿌요 해설,03월 4주차: 알파벳 삼각 장난감 ★3,03월 4주차: 알파벳 삼각 장난감 해설,04월 1주차: 방 탈출하기 ★2,04월 1주차: 방 탈출하기 해설,04월 1주차: 숫자 블럭 쌓기 ★3,04월 1주차: 숫자 블럭 쌓기 해설,04월 1주차: 행성을 관측하는 할아버지의 이야기 ★3,04월 1주차: 행성을 관측하는 할아버지의 이야기 해설,04월 2주차: 시간복잡도 ★2,04월 2주차: 시간복잡도 해설,04월 2주차: 두루마리 휴지 공장 ★3,04월 2주차: 두루마리 휴지 공장 해설,04월 2주차: 초급 마법사의 시험 ★4,04월 2주차: 초급 마법사의 시험 해설,04월 3주차: 탈옥수 ★3,04월 3주차: 탈옥수 해설,04월 3주차: 다람쥐와 도토리 ★4,04월 3주차: 다람쥐와 도토리 해설,04월 3주차: 스마트폰 내구성 테스트 ★4,04월 3주차: 스마트폰 내구성 테스트  해설,04월 4주차: JMOS ★3,04월 4주차: JMOS 해설,04월 4주차: 어려운 문제 ★2,04월 4주차: 어려운 문제 해설,04월 4주차: 제설작전 ★4,04월 4주차: 제설작전 해설,05월 1주차: T세포 ★2,05월 1주차: T세포 해설,05월 1주차: 새로운 암호화 ★3,05월 1주차: 새로운 암호화 해설,05월 1주차: 스탈린 정렬 ★4,05월 1주차: 스탈린 정렬 해설,05월 2주차: 파손된 램 ★1,05월 2주차: 파손된 램 해설,05월 2주차: 어부의 고기잡이 ★3,05월 2주차: 어부의 고기잡이 해설,05월 2주차: 막대기로 하는 재미있는 놀이 ★5,05월 2주차: 막대기로 하는 재미있는 놀이 해설,05월 3주차: 거울 단어 ★1,05월 3주차: 거울 단어 해설,05월 3주차: 환경과 쥐 크기의 상관관계 ★3,05월 3주차: 환경과 쥐 크기의 상관관계 해설,05월 3주차: 비밀번호 찾기 ★5,05월 3주차: 비밀번호 찾기 해설,05월 4주차: 태민이의 취미 ★1,05월 4주차: 태민이의 취미 해설,05월 4주차: 플래카드 ★4,05월 4주차: 플래카드 해설,05월 4주차: 물질과 반물질 ★4,05월 4주차: 물질과 반물질 해설,05월 5주차: 소희와 버스 ★2,05월 5주차: 소희와 버스 해설,05월 5주차: 징검다리 건너기 ★3,05월 5주차: 징검다리 건너기 해설,05월 5주차: 그룹 지정 ★4,05월 5주차: 그룹 지정 해설,06월 1주차: 의좋은 형제 ★1,06월 1주차: 의좋은 형제 해설,06월 1주차: 영상처리 ★3,06월 1주차: 영상처리 해설,06월 1주차: 신이 바라보는 세상 ★5,06월 1주차: 신이 바라보는 세상 해설,06월 2주차: 진법 변환 ★1,06월 2주차: 진법 변환 해설,06월 2주차: 기숙사 신설 ★4,06월 2주차: 기숙사 신설 해설,06월 2주차: 사람의 유형 ★5,06월 2주차: 사람의 유형 해설,06월 3주차: 출석부 ★2,06월 3주차: 출석부 해설,06월 3주차: K-거리 수 ★3,06월 3주차: K-거리 수 해설,06월 3주차: 해외 여행 ★4,06월 3주차: 해외여행 해설,06월 4주차: 스나이퍼 ★3,06월 4주차: 스나이퍼 해설,06월 4주차: 수열의 최대공약수 ★4,06월 4주차: 수열의 최대공약수 해설,06월 4주차: 자리 배치 ★5,06월 4주차: 자리 배치 해설,07월 1주차: 정사각형의 개수 ★1,07월 1주차: 정사각형의 개수 해설,07월 1주차: 구슬 주머니 ★3,07월 1주차: 구슬 주머니 해설,07월 1주차: 경험치 쿠폰 ★4,07월 1주차: 경험치 쿠폰 해설,07월 2주차: 80% 초특가 세일 이벤트 ★3,07월 2주차: 80% 초특가 세일 이벤트 해설,07월 2주차: 외주 ★4,07월 2주차: 외주 해설,07월 2주차: 판 겹치기 ★5,07월 2주차: 판 겹치기 해설,07월 3주차: 두부 자르기 ★2,07월 3주차: 두부 자르기 해설,07월 3주차: 과자탑 높이 맞추기 ★3,07월 3주차: 과자탑 높이 맞추기 해설,07월 3주차: 트리의 아름다움 ★5,07월 3주차: 트리의 아름다움 해설,07월 4주차: 고장난 컴퓨터 ★1,07월 4주차: 고장난 컴퓨터 해설,07월 4주차: 개미 집합의 지름 ★2,07월 4주차: 개미 집합의 지름 해설,07월 4주차: 최대 자리곱 ★3,07월 4주차: 최대 자리곱 해설,07월 5주차: 재원 넘버 ★2,07월 5주차: 재원 넘버 해설,07월 5주차: 구름공원 ★3,07월 5주차: 구름공원 해설,07월 5주차: 비타민 주스 ★4,07월 5주차: 비타민 주스 해설,08월 1주차: 평행선 ★3,08월 1주차: 평행선 해설,08월 1주차: 문자열 장난 ★4,08월 1주차: 문자열 장난 해설,08월 1주차: 잡초 제거 ★5,08월 1주차: 잡초 제거 해설,08월 2주차: 뱀이 지나간 자리 ★1,08월 2주차: 뱀이 지나간 자리 해설,08월 2주차: ab를 bba로 ★4,08월 2주차: ab를 bba로 해설,08월 2주차: 순열과 1비트 ★4,08월 2주차: 순열과 1비트 해설,이제까지 함께 고생한 여러분에게",ko,https://edu.goorm.io/lecture/11220/프리미엄-알고리즘-시즌1-위클리-비타알고-종합편,위클리 비타알고 시즌1 코딩테스트 초급부터 중급까지,구름,Normal,148,"200,000",5.0,19,"알고리즘강의, 알고리즘강좌, 알고리즘, 알고리즘코딩, 알고리즘해설, 자료구조, 프로그래밍강좌, 취업준비, C++프로그래밍, C++강좌",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_dTIZi_1550146668030/coverImage.png?_=1567392510515,unknown,on
Programming - Algorithm,"알고리즘 개요,알고리즘 기초 정렬,알고리즘 심화 정렬,알고리즘 탐색,다양한 알고리즘 종류,01강 - 알고리즘 개요와 실습 환경 구축,02강 - 선택 정렬(Selection Sort),03강 - 버블 정렬(Bubble Sort),04강 - 삽입 정렬(Insertion Sort),05강 - 퀵 정렬(Quick Sort)의 시간 복잡도와 작동 원리,06강 - 퀵 정렬(Quick Sort)의 구현 및 한계점 분석,07강 - 기초 정렬 알고리즘 문제 풀이,08강 - 병합 정렬(Merge Sort),09강 - C++ STL sort() 함수 다루기 (1),10강 - C++ STL sort() 함수 다루기 (2),11강 - 힙 정렬(Heap Sort),12강 - 계수 정렬(Counting Sort),13강 - 심화 정렬 알고리즘 문제 풀이,14강 - 스택(Stack),15강 - 큐(Queue),16강 - 너비 우선 탐색(Breath First Search),17강 - 깊이 우선 탐색(Depth First Search),18강 - 합집합 찾기(Union-Find),19강 - 크루스칼 알고리즘(Kruskal Algorithm),20강 - 이진 트리의 구현과 순회 알고리즘,21강 - 다이나믹 프로그래밍(Dynamic Programming),22강 - 다이나믹 프로그래밍 타일링 문제 풀어보기 (1),23강 - 다이나믹 프로그래밍 타일링 문제 풀어보기 (2),24강 - 에라토스테네스의 체,25강 - 다익스트라 알고리즘(Dijkstra Algorithm),26강 - 플로이드 와샬 알고리즘(Floyd Warshall Algorithm),27강 - 위상 정렬(Topology Sort),28강 - 강한 결합 요소(Strongly Connected Component),29강 - 네트워크 플로우(Network Flow),30강 - 위상 정렬 기초 문제풀이 (1),31강 - 위상 정렬 기초 문제풀이 (2),32강 - 이분 매칭(Bipartite Matching),33강 - 단순 문자열 매칭 알고리즘,34강 - KMP 문자열 매칭 알고리즘,35강 - 라빈 카프(Rabin-Karp) 문자열 매칭 알고리즘,36강 - 이분 매칭 기초 문제풀이,37강 - 강한 결합 요소 기초 문제풀이,38강 - 그리디(Greedy) 알고리즘",ko,https://edu.goorm.io/lecture/10710/안경잡이개발자가-알려주는-실전-알고리즘-강좌,안경잡이개발자가 알려주는 실전 알고리즘 강좌,나동빈,Normal,38,0,5.0,19,"알고리즘, 알고리즘강좌, 실전, 실전알고리즘, 알고리즘강의, 필수알고리즘",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_dIVFE_1545033003436/coverImage.png?_=1550827375907,unknown,on
Programming - Algorithm,"사전 체험용 코딩테스트 해설,모의고사 소개,모의고사 진행,사전 체험용 코딩테스트 해설,5차 모의 코딩테스트 해설,6차 모의 코딩테스트 해설,7차 모의 코딩테스트 해설,1번 문제 - 정주행,2번 문제 - 색종이,본 과목 소개,FAQ,시험 시작하기,문제 이동하기,코딩 테스트 화면,시험 결과 확인,1번 문제 - 정주행,2번 문제 - 색종이,1번 문제 - 조건부 확률 계산하기,2번 문제 - 암호 해독하기,3번 문제 - 바이러스 피해 예측하기,4번 문제 - 공평하게 분할하기,1번 문제 - 캐릭터 피격 판정하기,2번 문제 - 클릭 이벤트 처리하기,3번 문제 - 로그 분석하기,4번 문제 - 최적의 행렬 계산,모의고사 총평,1번 문제 - 선분 교차 검사하기,2번 문제 - 전략적인 투자,3번 문제 - 짓두 바이러스,4번 문제 - 유지보수비 절약하기",ko,https://edu.goorm.io/lecture/1271/실전-유형-코딩-테스트-모의고사-시즌3,실전 유형 코딩 테스트 모의고사 - 시즌3,구름,Normal,23,"40,000",4.0,19,"프로그래밍 기본, 알고리즘테스트, 실전유형테스트, 실전코딩테스트, 코딩테스트",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_JVSeT_1507606262952/coverImage.png?_=1568208536472,unknown,on
Programming - Algorithm,"사전 체험용 코딩테스트 해설,모의고사 소개,모의고사 진행,사전 체험용 코딩테스트 해설,3회차 모의 코딩테스트 해설,4회차 모의 코딩테스트 해설,1번 문제 - 정주행,2번 문제 - 색종이,본 과목 소개,FAQ,시험 시작하기,문제 이동하기,코딩 테스트 화면,시험 결과 확인,1번 문제 - 정주행,2번 문제 - 색종이,1번 문제 - 점수 계산하기,2번 문제 - 9의 배수 만들기,3번 문제 - kNN 구현하기,4번 문제 - 흔한 제목 찾기,1번 문제 - 버스 추천하기,2번 문제 - 하차 지점 추천하기,3번 문제 - 미로 탈출하기,4번 문제 - 표현 범위 계산하기",ko,https://edu.goorm.io/lecture/1239/실전-유형-코딩-테스트-모의고사-시즌2,실전 유형 코딩 테스트 모의고사 - 시즌2,구름,Normal,18,"50,000",3.7,19,"프로그래밍 기본, 알고리즘테스트, 실전유형테스트, 실전코딩테스트, 코딩테스트",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_JPeXc_1506394827825/coverImage.png?_=1568208528130,unknown,on
Programming - Algorithm,"[1차 모의고사] 2016년도 문제 해설 ,[부록] 시험 대비하기,모의고사 소개,모의고사 진행,[1차 모의고사] 2016년도 문제 해설 ,[2차 모의고사] 2015년도 문제 해설,[부록] 시험 대비하기,[부록] 선배의 꿀팁,1차 모의고사 총평,4번 - 큰 수와 작은 수의 합,시험 환경 체험하기,실력 기르기,본 과목 소개,FAQ,시험 시작하기,문제 이동하기,코딩 테스트 화면,시험 결과 확인,1차 모의고사 총평,1번 - 가장 가까운 두 점,2번 - 펠린드롬 넘버 만들기,3번 - 단어 찾아내기,4번 - 큰 수와 작은 수의 합,2차 모의고사 총평,1번 - 길 확인하기,2번 - 괄호 짝 맞추기,3번 - 단어 빈도 추출,4번 - 사천성 시뮬레이터,시험 환경 체험하기,실력 기르기,2016년 입사자의 꿀팁 - 1,2016년 입사자의 꿀팁 - 2",ko,https://edu.goorm.io/lecture/1193/실전-유형-코딩-테스트-모의고사-시즌4,실전 유형 코딩 테스트 모의고사 - 시즌4,구름,Normal,24,"50,000",4.6,19,"프로그래밍 기본, 알고리즘테스트, 실전유형테스트, 실전코딩테스트, 코딩테스트",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_COkaC_1505462655666/coverImage.png?_=1568208517477,unknown,on
Programming - Algorithm,"모의고사 소개,사전 체험용 코딩테스트 해설,1회차 모의 코딩테스트 해설,모의고사 소개,모의고사 진행방법,사전 체험용 코딩테스트 해설,1회차 모의 코딩테스트 해설,2회차 모의 코딩테스트 해설,본 과목 소개,FAQ,1번 문제 - 정주행,2번 문제 - 색종이,2번 문제 해설과 답안,본 과목 소개,FAQ,시험 시작하기,문제 이동하기,필기 시험 화면,코딩 테스트 화면,시험 결과 확인,1번 문제 - 정주행,2번 문제 - 색종이,모의고사 총평,1번 문제 해설과 답안,2번 문제 해설과 답안,3번 문제 해설과 답안,4번 문제 해설과 답안,모의고사 총평,1번 문제 해설과 답안,2번 문제 해설과 답안,3번 문제 해설과 답안,4번 문제 해설과 답안,5번 문제 해설과 답안",ko,https://edu.goorm.io/lecture/970/실전-유형-코딩-테스트-모의고사-시즌1,실전 유형 코딩 테스트 모의고사 - 시즌1,구름,Normal,25,"50,000",3.8,19,"프로그래밍 기본, 알고리즘테스트, 실전유형테스트, 실전코딩테스트, 코딩테스트",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_VojkM_1503717138943/coverImage.png?_=1568208502605,unknown,on
Programming - Algorithm,"0. Introduction & Tutorial,About Course,0. Introduction & Tutorial,1. 코드와 친해지기,2. 알고리즘의 연산량,3. 공간 활용하기,4. 자주 사용되는 수학 알고리즘,5. 구현 훈련하기,6. 자료구조 활용하기,7. 재귀 함수와 분할 정복,8. DFS/BFS,9. 그래프 알고리즘,10. 동적 계획법,11. 문제를 푸는 다른 방법,12. 문자열 알고리즘,Appendix - Java,Appendix - C++,Appendix - Rust,Appendix - Entry,알고리즘이 어려운 이유 1,알고리즘 어려운 이유 2,문제 해결하기,문제의 구성,문제0A-출력해보기,(비공) 알고리즘이란,A. 강의 이용 규칙,B. 문제 모범 답안집,C. 공부하는 방법,알고리즘과 자료구조,알고리즘이 어려운 이유 1,알고리즘 어려운 이유 2,문제 해결하기,문제의 구성,채점 방식 이해하기,문제0A-출력해보기,문제0B-입력받아보기,문제0C-반복해보기,문제0D-저장해보기,문제0E-테스트케이스,챕터1 강의노트 (임시),코드와 친해지기,반복문과 친해지기,문제1A-최대값 함수,문제1B-배열의 최대값,문제1C-카운팅하기,문제1D-합 구하기1,(임시) 1E ~ 1J 해설강의,문제1E-합 구하기2,문제1F-탐색하기1,문제1G-탐색하기2,문제1H-탐색하기3,문제1I-선택정렬 구현하기,문제1J-합 구하기3,단원 되짚어보기 & 해설,연산량과 시간복잡도,챕터2 강의노트 (임시),실제 연산량 줄이기,문제2A-도토리 키재기,문제2B-오름차순인가?,문제2C-다양성,문제2D-문자열의 비교,(임시) 2E~2J 해설강의,문제2E-소수의 판별,문제2F-데스티니,문제2G-버블정렬 구현하기,문제2H-픽셀 수 세기,문제2I-정주행,문제2J-승부 조작,단원 되짚어보기,배열의 특징,챕터3 강의노트(임시),배열 활용하기,문제3A-전화번호,문제3B-페인트,문제3C-응모,문제3D-피보나치 나머지,문제3E-색종이,문제3F-과유불급,문제3G-팬미팅,문제3H-두 카드,문제3I-세 카드,문제3J-네 카드,챕터4 강의노트(임시),(임시) 문제4A~4D 해설강의,문제4A-스도쿠 보드,문제4B-Probing,문제4C-최대공약수와 최소공배수,문제4D-수열의 순환,문제4E-소인수 분해,문제4F-소수 세기,(임시) 4G ~ 4J 해설강의,문제4G-배열 흔들기,문제4H-카잉 달력,문제4I-골드바흐의 추측,문제4J-공약수 게임,문제5A-놀이 공원,문제5B-거대 놀이 공원,문제5C-레이저 타워,문제5D-레이저 타워 건설하기,문제5E-숫자 채우기1,문제5F-숫자 채우기2,문제5G-숫자 채우기3,문제5H-두 직사각형,문제5I-두 선분,문제5J-로봇 청소기,문제5K-고성능 로봇 청소기,문제5L-NBA농구,문제5M-와일드 카드,문제5N-패턴 검사,문제5O-단어 퍼즐,문제5P-이름 짓기,챕터6 강의노트 (임시),문제6A-괄호 문자열,문제6B-탑,문제6C-히스토그램,문제6D-조세퍼스 문제,문제6E-폭탄 제거,문제6F-폭탄 제거 순서 정하기,문제6G-불안정 지역,문제6H-중복 제거하기,문제6I-정사각형,문제6J-빈도수 세기,문제6K-시장 추천하기,문제6L-배열 합치기,문제6M-이중 우선순위 큐,문제6N-중앙값 큐,문제6O-피자 하와이,챕터7 강의노트(임시),[문제07A] 모든 조합 출력하기,[문제07B] 하노이의 탑,[문제07C] 단지 번호 붙이기,[문제07D] Merge Sort 구현하기,[문제07E] Quick Sort 구현하기,[문제07F] 히스토그램,[문제07G] Counting Inversion Pairs,[문제07H] Finding Closet Pair,챕터8 강의노트(임시),[문제08A] - 그래프의 탐색 1,[문제08B] - 그래프의 탐색 2,[문제08C] - 그래프의 최장 경로,[문제08D] - 그래프의 최단 경로,[문제08E] - 바이러스,[문제08F] - 미로 탈출하기,[문제08G] - 토마토,[문제08H] - 소수 경로,[문제08I] - 스도쿠 보드 채우기,[문제08J] - N Queen,챕터9 강의노트(임시),[문제09A] 해밀턴 경로,[문제09B] 외판원 순회 문제,[문제09C] 한 붓 그리기,[문제09D] 그래프의 연결성,[문제09E] 최소 신장 트리 1,[문제09F] 최소 신장 트리 2,[문제09G] 그래프의 최단 거리,[문제09H] 그래프의 최단 거리 2,[문제10A] 가장 긴 부분 증가수열 (LIS),챕터10 강의노트(임시),[문제10B] 팬스 수리하기,[문제10C] 아르바이트,[문제10D] 회선 설치하기,[문제10E] 2차원 누적합,[문제10F] 퀼팅(Quilting),[문제10G] 가장 긴 공통 부분 문자열 (LCS),[문제10H] Ah-choo!,[문제10I] 곱하기는 귀찮아,[문제10J] 올바른 괄호 문자열,[문제10K] 배낭 문제 (Knapsack Problem),[문제10L] 7 Segment Display,챕터11 강의노트(임시),[문제11A]  지하철을 빠르게 빠르게,[문제11B] 감시 로봇,[문제11C] 복도 통과하기,[문제11D] Selling Cells,[문제11E] 인구조사,[문제11F] 그래프 최소 분할,챕터12 강의노트 (임시),[문제12A] Rabin Karp,[문제12B] KMP,[문제12C] 실패함수 계산하기,[문제12F] Trie 구현하기,챕터Rust:1 Introduction,챕터Rust:2 stdin으로 입력받기,Entry00: 소개,Entry01: 말하기,Entry02: 변수에 값을 입력받아 말하기",ko,https://edu.goorm.io/lecture/554/알고리즘-문제해결기법-입문,알고리즘 문제해결기법 입문,코딩몬스터,Normal,167,"120,000",4.6,19,"프로그래밍 기본, 알고리즘, 자료구조, 프로그래밍, 취업준비, 대회준비, 코딩, 코딩테스트, 개발자취업",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_kMzRe_1487579699699/coverImage.png?_=1532943318201,unknown,on
Programming - Development Tools,"시작하기,시작하기,저장소와 버전 만들기,되돌리기,브랜치,원격 저장소,협업하기,고급주제,버전 관리란?,Git과 SourceTree 설치 (윈도우),Git과 SourceTree 설치 (OSX),예제 설명,버전 관리란?,Git과 SourceTree 설치 (윈도우),Git과 SourceTree 설치 (OSX),예제 설명,저장소 만들기 (init),버전 만들기 (commit),되돌리기,working copy, index, repository,수정사항 취소하기,Reset,Revert,브랜치 소개,브랜치 만들기,브랜치 합치기,브랜치간의 충돌의 해결,브랜치 충돌의 예방,원격 저장소 소개,원격 저장소의 종류,원격 저장소 만들기,원격 저장소로 업로드,협업하기 소개,원격 저장소 복제,Push & Pull,충돌의 해결,고급주제 소개,비교, 병합 외부 도구 연결,stash,Tag,버전 관리에서 제외하기 (.gitignore),환경파일의 관리",ko,https://edu.goorm.io/lecture/13062/생활코딩-source-tree로-git-활용하기,생활코딩 - Source Tree로 Git 활용하기,생활코딩,Normal,34,0,5.0,19,"Git, git강좌, Sourcetree, Sourcetree강좌, 협업, 협업도구, git초급",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_GxZAq_1556790792325/coverImage.png?_=1557898192441,unknown,on
Programming - Development Tools,"소개 및 설치,소개 및 설치,주요 기능 알아보기,설정,패키지 활용,Atom Editor 소개,Atom Editor 설치,Atom Editor 소개,Atom Editor 설치,파일과 창 관리,검색,자동완성,기본 설정,디자인 수정하기,패키지 소개,Emmet,Script",ko,https://edu.goorm.io/lecture/13044/생활코딩-atom-editor,생활코딩 - Atom Editor,생활코딩,Normal,12,0,5.0,19,"아톰, atom, editor, atom editor, 아톰사용법, 에디터사용법",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_EjVWM_1556633516917/coverImage.png?_=1556938789743,unknown,on
Programming - Development Tools,"크롬 개발자도구,Elements,Resources,Network,Sources,자바스크립트 디버깅,Profiles,Audits,Console,리모트 디버깅 (1/2),리모트 디버깅 (2/2)",ko,https://edu.goorm.io/lecture/12983/생활코딩-크롬-개발자도구,생활코딩 - 크롬 개발자도구,생활코딩,Normal,10,0,0.0,19,"생활코딩, 크롬, 크롬 개발자 도구, 개발도구",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_dMlQc_1556283363906/coverImage.png?_=1556513711793,unknown,on
Programming - Development Tools,"버전 관리의 본질,git의 원리,git의 혁신 - branch,git의 원리,원격 저장소,Github,자기 서버에 원격 저장소 만들기,태그(Tag),리베이스(Rebase),git을 이용한 프로젝트의 흐름 (gitflow),수업을 마치며,설치 및 실습방법 (Windows),설치 및 실습방법 (Mac OSX),설치 및 실습방법 (Linux & Unix),저장소 만들기,git이 관리할 대상으로 파일 등록,버전 만들기 (commit),Stage area,변경사항 확인하기,과거의 버전으로 돌아가기,명령의 빈도와 메뉴얼 보는 방법,수련해봅시다.,git의 원리,gistory 설치,git add의 원리,objects 파일명의 원리,commit의 원리,status의 원리,branch 소개,branch 만들기,branch 정보확인,branch 병합,branch 수련,branch 병합 시 충돌해결,stash,branch의 원리,reset과 checkout의 원리,reset으로 알아보는 working copy, index, repository,merge & conflict의 원리,3 way merge,원격 저장소 소개,원격 저장소 생성,원격 저장소의 원리,pull과 fetch의 차이점,원격 저장소를 지역 저장소로 복제(Github),원격 저장소 만들기(Github),원격 저장소와 지역 저장소의 동기화 방법 (Github),ssh를 이용한 로그인 없이 원격 저장소 이용하기 (Github),자기 서버에 원격 저장소 만들기 (My Server),push & pull (My Server),자동 로그인 (My Server),태그의 기본 사용법,태그의 원리,Rebase 1/3,Rebase 2/3,Rebase 3/3,Git을 이용한 프로젝트의 흐름(Git Flow) 1,Git을 이용한 프로젝트의 흐름(Git Flow) 2,수업을 마치며",ko,https://edu.goorm.io/lecture/12948/생활코딩-지옥에서-온-git,생활코딩 - 지옥에서 온 Git,생활코딩,Normal,48,0,5.0,19,"생활코딩, Git, 개발도구, Git기초강좌, Git기초",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_BpoYw_1556201347554/coverImage.png?_=1556253547333,unknown,on
Programming - Development Tools,"1. Why Git?,2. Do Git!,Git 설치 및 사용법 익히기,오픈소스의 개요 및 오픈소스 활동을 하는 이유,Git이 등장한 배경과 Git의 장점,Git의 동작 원리,소스코드를 수정하여 Git 저장소에 반영하기,Git에서 커밋(Commit) 내역 수정하기,Git 브랜치(Branch)의 개요 및 사용해보기,Git 브랜치 충돌(Conflict) 처리하기,Git 원격 저장소(Remote Repository) 관리하기,Git 로그(Log) 다루기,Git에서 소개글(README.md) 파일 작성하기,Archive 명령으로 소스코드만 압축하기,Git Rebase 명령으로 특정한 커밋을 수정/삭제하기,Git Config 환경 설정에 대해 알아보기,Git Commit의 날짜 변경 및 커미터(Committer) 변경하기",ko,https://edu.goorm.io/lecture/11528/git으로-시작하는-협업-및-오픈소스-프로젝트,Git으로 시작하는 협업 및 오픈소스 프로젝트,나동빈,Easy,15,0,4.9,19,"git, github, 깃허브, 깃허브강좌, 깃허브강의, 오픈소스, 깃강의, 깃강좌",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_WJerj_1551334179356/coverImage.png?_=1551339186863,unknown,on
Programming - Development Tools,"Git 입문,Git 입문,1강: 소스트리 사용해 보기,1강: 소스트리 사용해 보기,2강: 변경사항 취소하기,3강: 브랜치의 개념,4강: 병합(merge) 살펴보기,5강: 충돌 해결하기,6강: reset 으로 커밋 되돌리기,7강: 브랜치를 만들어서 커밋 되돌리기,8강: Revert를 사용해 커밋 되돌리기,9강: revert로 여러 커밋 되돌리기,10강: stash를 이용한 작업 내용 저장,11강: rebase 사용해서 히스토리 관리하기",ko,https://edu.goorm.io/lecture/4661/git-and-github-입문-by-코드스쿼드,Git & GitHub 입문 by 코드스쿼드,코드스쿼드,Normal,12,0,4.9,19,"git, github, 코드스쿼드",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_MiAgn_1535552640729/coverImage.png?_=1535601145056,unknown,on
Programming - Development Tools,"기본 환경 구축하기,nginx 설정하기,MDBootstrap으로 레이아웃 만들기,1강: 구름IDE 컨테이너 생성하기,2강: nginx 웹 서버 설치하기,3강: nginx의 HTML 폴더 경로 변경하기,4강: MDBootstrap 디자인 프레임워크 설치하기,5강: 네비게이션 만들기,6강: 메인 콘텐츠 만들기,7강: 푸터 만들기",ko,https://edu.goorm.io/lecture/4543/구름ide를-이용하여-초고속으로-개인-웹-사이트-만들기,구름IDE를 이용하여 초고속으로 개인 웹 사이트 만들기,나동빈,Normal,7,0,5.0,19,"구름IDE, 웹개발, nginx",https://grm-project-template-bucket.s3.ap-northeast-2.amazonaws.com/lecture/lec_cpMfu_1534918802379/coverImage.png?_=1534936383763,unknown,on
